Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Sainikpuri|Sainkpuri newly duplex sale 3 bhk 125 sq yards 2000 sft north and east face  corner  with car parking fully funished 24 hours water posh locality  ...|6000000|222|3||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Sainikpuri-Secunderabad-3-Bedroom-bhk-for-Sale-spid-D8429239|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|5 Bedroom, Independent House/Villa in Shapur|Listing id                       :105265 of foreclosureindia.ComInstitution                      :State bank of hyderabadBorrower name         ...|66700000|1332|5||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Shapur-Greater Hyderabad-5-Bedroom-bhk-for-Sale-spid-J8427639|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|5 Bedroom, Independent House/Villa in Banjara hills|It is a 610 sqyd  north facing independent house of 4500sqft  buit up area. 3years old.. With 4 car parking at lotus pond banjara hills   rs. 6 cr....|60000000|500|5||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Banjara-hills-Hyderabad-5-Bedroom-bhk-for-Sale-spid-M8424569|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in A.S Rao Nagar|A.S. Rao nagar newly house sale 155 sq yards north face 1300 sft with car parking 24 hours water near railway regeswari counter immoderately sale|4000000|144|2||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-A.S-Rao-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Y8429313|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Sainikpuri|Sainikpuri  jupale  aracede  residential flat sale 200 sq  yards north face  very posh locality per sq yard 13000 rs.Near sheila garden immoderatel...|2590000|200|0||2013-01-06||99acres.com|www.99acres.com/Residential-Land-in-Sainikpuri-Secunderabad-for-Sale-spid-P8429221|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Srinagar Colony|330 square yard north east facing  old building at srinagar colony main road 75, 000 sqyd.. Price negotiable...|24800000|330|3||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Srinagar-Colony-Hyderabad-3-Bedroom-bhk-for-Sale-spid-F8424823|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|5 Bedroom, Independent House/Villa in Shameerpet|Listing id                           :105269 of foreclosureindia.ComInstitution                           :State bank of hyderabadBorrower name...|27700000|2918|5||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Shameerpet-Hyderabad-5-Bedroom-bhk-for-Sale-spid-M8427715|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Beeramguda|150 sq.Yrd, 2bhk, North east ,  Gree diamond homes brand new independent house for sale in beeramguda. Price is negotiable.Near to bhel, With car ...|4300000|149|2||2013-01-06|http://mediacdn.99acres.com/3370/347/8/6948854T-1357547941.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Beeramguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-J8424251|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Residential Apartment in Ameerpet|Listing id             :105483 of foreclosureindia.ComInstitution             :Andhra bankBorrower name  :Sri.Guduru siva ramakrishna & orsPr...|7500000|11|4||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Ameerpet-Hyderabad-4-Bedroom-bhk-for-Sale-spid-K8425143|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Sainikpuri|Sainkpuri  defence colony  flat sale newly 3 bhk 1600 sft east facing 1st floor with car parking lift power  backup 24 hours water posh locality  n...|3990000|177|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Sainikpuri-Secunderabad-3-Bedroom-bhk-for-Sale-spid-Z8429181|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Hyderguda|Apartment is in very fast developing area. Amenities available are swimming pool, Childers park, Tennis court, Basket ball court. It is a gated c...|3300000|140|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Hyderguda-Hyderabad-3-Bedroom-bhk-for-Sale-spid-B8429437|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Sagar Highway|Site is located at mid of highway route from hyderabad to nagarjuna sagar road and hyderabad to srisailam road situated at pocharam village. North ...|1124000|321|0||2013-01-06||99acres.com|www.99acres.com/Residential-Land-in-Sagar-Highway-Greater Hyderabad-for-Sale-spid-H8424539|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Bowenpally|It is an independent house north east faced , Constructed ground floor.|4300000|100|2||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Bowenpally-Secunderabad-2-Bedroom-bhk-for-Sale-spid-S8428173|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Kondapur|East, South corner plot for sale beside lane to hello kids, Opp rta office, Raghavendra colony, Kondapur, Hyderbad. Location very near to madhapur ...|2000000|65|0||2013-01-06|http://mediacdn.99acres.com/3370/347/8/6948590T-1357429499.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Kondapur-Hyderabad-for-Sale-spid-I8423981|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Secunderabad|New 3 bhk flat,3 toilets, 2nd foor, Additional store, Spacious kitchen, 7 km from secunderabad railway station, Indep parking.|6000000|183|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Secunderabad-Secunderabad-3-Bedroom-bhk-for-Sale-spid-N8426553|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Independent House/Villa in Manikonda|Elegant and luxurious 4 bhk villas east facing close to radial road (Shaikpet to narsingi) adjoining to lanco hills and narsingi orr junction with ...|12000000|377|4||2013-01-06|http://mediacdn.99acres.com/3370/348/15/6975458T-1357734428.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Manikonda-Hyderabad-4-Bedroom-bhk-for-Sale-spid-T8428809|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Jubilee Hills|1km from bharti vidya bhavan and jubille public school, Apollo-Hospitals. 10 mins drive to hitech-City and gachibowli.   Modular-Kitchen, Two - Doo...|5400000|168|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Jubilee-Hills-Hyderabad-3-Bedroom-bhk-for-Sale-spid-K8428845|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Saroor nagar|The flat has 3 bed rooms, 2 bath rooms, With 24 hrs water facility, In a well maintained good society . It is on the ground floor, As per complete ...|2000000|100|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Saroor-nagar-Hyderabad-3-Bedroom-bhk-for-Sale-spid-T8428839|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Amberpet|1. 2 bhk flats for sale ranging from 23 lakhs to 30 lakhs.2. Location: Amberpet.3. 24 hours water facilities.4. Good vastu.5. Good location.|2600000|111|2||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Amberpet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-K8423825|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Tadbund-Centre Point |Only 4 kms away from hyderabad railway station2 kms from the secretariat3 kms from prasads multiplex3 kms from birla temple4 kms from wockhardt...|6000000|166|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Tadbund-Centre-Point--Secunderabad-3-Bedroom-bhk-for-Sale-spid-D8425411|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Nizampet|3 bhk residential apartment available, With an area of 1250 sq. Ft., Which is located in nizampet village, Hyderabad. The property is vaastu compli...|3000000|138|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nizampet-Hyderabad-3-Bedroom-bhk-for-Sale-spid-G8428453|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Rajendra Nagar|East facing plot with boundary walls. 37 ft. Road frontage.|1700000|236|0||2013-01-06||99acres.com|www.99acres.com/Residential-Land-in-Rajendra-Nagar-Hyderabad-for-Sale-spid-I8424091|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Nizampet|2bhk property available in nizampet|2700000|133|2||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nizampet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Y8424509|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Independent House/Villa in Nizampet|A premium well maintained gated comunity house.Standard  wood workdone.Delux finish with total teak wood.Marble flooring.,|7200000|266|3||2013-01-06|http://mediacdn.99acres.com/3370/347/13/6953074T-1357545363.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Nizampet-Hyderabad-3-Bedroom-bhk-for-Sale-spid-F8429129|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Dilsukh Nagar|2 bhk with 2 bath,  1145 sft apartment in 3rd floor. Central location behind dilsukha nagar bus depot close to schools, Hospitals, Shopping and p...|3900000|127|2||2013-01-06|http://mediacdn.99acres.com/3370/350/10/7010346T-1358054880.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Dilsukh-Nagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-L8429303|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Madinaguda|Brand new apartment ready to occupy.Gated communityClub house GymSwimming pool.Personal area in corridors.Extra electrical / switchesState o...|3500000|120|2||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-M8425449|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Nagole|Ghmc approved indepented houses for sale at near nagole, Gated community with all developments, 100%vsstu, 80% bank loans,|4700000|122|2||2013-01-06||99acres.com|www.99acres.com/Independent-House/Villa-in-Nagole-Hyderabad-2-Bedroom-bhk-for-Sale-spid-Y8424119|2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|||0||0||||99acres.com||2013-01-23 13:10:13 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Shaikpet|The project is located at shaikpet which is close proximity to jubilee hills, Hi tech city, Financial district and it hub. It has excellent connect...|10500000|265|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Shaikpet-Hyderabad-3-Bedroom-bhk-for-Sale-spid-V8425883|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in kukatpally|A well lit,Airy,Three bedroom duplex facing hitech city. Two car parkings,And situated in a wel connected locality . Township has clubhouse and sho...|8500000|286|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-kukatpally-Hyderabad-3-Bedroom-bhk-for-Sale-spid-D8428685|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Puppalaguda|3bhk, 1610 sft, Semifurnished, 8km from hi-Techcity, Very near to infosys, Wipro|4150000|178|3||2013-01-06||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Puppalaguda-Hyderabad-3-Bedroom-bhk-for-Sale-spid-V8425511|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|6 Bedroom, Independent House/Villa in Charminar|Its a spacious g+1  independent house with car parking facility,Open terrace,24hrs water supply.,Semi furnished, Schools,Shopping area,Hospitals,Au...|11000000|200|6||2013-01-06|http://mediacdn.99acres.com/3370/347/11/6951918T-1357546115.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Charminar-Hyderabad-6-Bedroom-bhk-for-Sale-spid-P8427819|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Serlingampally|This land belongs to my grandfather|250000000|25168|0||2013-01-06||99acres.com|www.99acres.com/Residential-Land-in-Serlingampally-Hyderabad-for-Sale-spid-K8427419|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Nizampet|2bhk residential delux flats located at nizampet(I t and pharma people residential hub-Good living culture-Very near to fast growing commercial loc...|1712000|118|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943774T-1357377963.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nizampet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-E8419131|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Miyapur|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|3815999|160|3||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943440T-1357376883.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Miyapur-Hyderabad-3-Bedroom-bhk-for-Sale-spid-S8417769|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Beeramguda|150 sq.Yrd, 2bhk, Sri  balaji properties brand new independent house for sale in beeramguda. Price is negotiable.Near to bhel, With car parking,M...|4400000|150|2||2013-01-05|http://mediacdn.99acres.com/3370/346/19/6939688T-1357352880.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Beeramguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-G8414949|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Chandanagar|Prem Sai Bridavanam - Chandanagar: OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to wor...|3244000|136|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943730T-1357377905.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Chandanagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-T8416933|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Independent House/Villa in Abids|Commercial property center of the city old house|20000000|300|4||2013-01-05||99acres.com|www.99acres.com/Independent-House/Villa-in-Abids-Hyderabad-4-Bedroom-bhk-for-Sale-spid-E8422895|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Madinaguda|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|3244000|136|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943558T-1357377366.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-I8417487|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Chandanagar|Prem Sai Bridavanam - Chandanagar: OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to wor...|4436000|186|3||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943638T-1357377664.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Chandanagar-Hyderabad-3-Bedroom-bhk-for-Sale-spid-H8417181|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Kandukuru|Plots  available for residential at kandukur. Area measuring 167 sq yards. Price rs.2.5 lakh(S)/- 1500 per sqrd.Each plot provided with 15 malabar...|250000|167|0||2013-01-05|http://mediacdn.99acres.com/3370/347/2/6942394T-1357371421.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Kandukuru-Hyderabad-for-Sale-spid-L8417683|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|1 Bedroom, Residential Apartment in KPR Colony|Near to hitech city,Mmts  and shopping malls and educational institutions, Supermarket,Kids parking,Play school,Restaurant,24 hrs water  etc..|1000000|50|1||2013-01-05||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-KPR-Colony-Hyderabad-1-Bedroom-bhk-for-Sale-spid-H8417635|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Madinaguda|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|3053000|128|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943594T-1357377424.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-O8417363|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Madinaguda|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|2934000|123|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943616T-1357377546.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-M8417291|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Beeramguda|161 sq.Yrd, 2bhk, Sri  balaji properties brand new independent house for sale in beeramguda. Price is negotiable.Near to bhel, With car parking,M...|4200000|161|2||2013-01-05|http://mediacdn.99acres.com/3370/346/19/6939684T-1357352640.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Beeramguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-K8414943|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Miyapur|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|2934000|123|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943476T-1357377065.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Miyapur-Hyderabad-2-Bedroom-bhk-for-Sale-spid-L8417711|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Madinaguda|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|4436000|186|3||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943488T-1357377124.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-3-Bedroom-bhk-for-Sale-spid-U8417659|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Nizampet|2bhk delux flats located at very peaceful residential locality in nizampet-3km to jntu,   Stilt parking-Economy price-Quality construction-As per v...|2130000|112|2||2013-01-05|http://mediacdn.99acres.com/330/6/6606296T-1353772930.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nizampet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-C8059947|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Madinaguda|OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to workplace in the concrete jungle and t...|3815999|160|3||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943516T-1357377307.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Madinaguda-Hyderabad-3-Bedroom-bhk-for-Sale-spid-U8417603|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Chandanagar|Prem Sai Bridavanam - Chandanagar: OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to wor...|3815999|160|3||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943708T-1357377845.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Chandanagar-Hyderabad-3-Bedroom-bhk-for-Sale-spid-A8417031|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Chikkadapally|Near by chiadpaly  chadhana brothers  close to main road good vasthu  god ventiletion|7000000|190|3||2013-01-05||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Chikkadapally-Hyderabad-3-Bedroom-bhk-for-Sale-spid-P8419067|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|1 Bedroom, Residential Apartment in S.R. Nagar|A residential apt for sale with all basic facilities at door step..|1400000|94|1||2013-01-05||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-S.R.-Nagar-Hyderabad-1-Bedroom-bhk-for-Sale-spid-N8416755|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Residential Apartment in Srinagar Colony|Brand new built 5 bhk ,Duplex house,4 car parking,Gym,5 bathrooms,Modern kitchen,Pipeline gas connection,24 hr generator backup,Servent quarters, T...|37500000|555|4||2013-01-05||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Srinagar-Colony-Hyderabad-4-Bedroom-bhk-for-Sale-spid-L8421899|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Chandanagar|Prem Sai Bridavanam - Chandanagar: OverviewThe modern, Fast lifestyle seems to have people obsessed with work. Man seems to move from home to wor...|3053000|128|2||2013-01-05|http://mediacdn.99acres.com/3370/347/3/6943790T-1357378024.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Chandanagar-Hyderabad-2-Bedroom-bhk-for-Sale-spid-G8416821|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in Badangpet|Note: "customers you need not to pay commission to any brokers or agents.We strictly not allowed brokers to sell our flats or plots.Serious people ...|3000000|138|2||2013-01-05||99acres.com|www.99acres.com/Independent-House/Villa-in-Badangpet-Hyderabad-2-Bedroom-bhk-for-Sale-spid-D8423631|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Residential Apartment in Nanakramguda|A luxurious apartment very next to your work space.. Mantri celestia is amidst it corridor surrounded by it companies like wipro, Capgemini, Infosy...|4620000|113|2||2013-01-05|http://mediacdn.99acres.com/3370/347/5/6945124T-1357383964.jpeg|99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Nanakramguda-Hyderabad-2-Bedroom-bhk-for-Sale-spid-F8420579|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|4 Bedroom, Independent House/Villa in Qutbullapur|10 kilometers from kukatpally,3 floored independent house.Corner building,100% vasthu (Planned by gouru thirupathi reddy)106 sq yards.A small ...|5000000|244|4||2013-01-05|http://mediacdn.99acres.com/3370/347/6/6946166T-1357388464.jpeg|99acres.com|www.99acres.com/Independent-House/Villa-in-Qutbullapur-Hyderabad-4-Bedroom-bhk-for-Sale-spid-H8421605|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Nagarjuna Sagar Road|We have plots near tcs, Cognigent, Apiic, New bus depot at nadargul.All plots have approved from hmda, Its a best investment for future. Very near...|2000000|200|0||2013-01-05||99acres.com|www.99acres.com/Residential-Land-in-Nagarjuna-Sagar-Road-Greater Hyderabad-for-Sale-spid-C8415067|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Shameerpet|A 240 sq. Yard residential plot in a sprawling 150 acre koral reef project at turkapally, Shamirpet, Hyderabad built by leading real state company ...|1500000|240|0||2013-01-05||99acres.com|www.99acres.com/Residential-Land-in-Shameerpet-Hyderabad-for-Sale-spid-K8422005|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|3 Bedroom, Residential Apartment in Begumpet|State of the art, Vastu compliant, 3 bhk with 3 bathroom and 3 massive balconies, Corner apartment exposed to 2 sides of the road, Lake view, Airy,...|7300000|184|3||2013-01-05||99acres.com|www.99acres.com/Residential-Apartment-Flat-in-Begumpet-Hyderabad-3-Bedroom-bhk-for-Sale-spid-P8423765|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Hyd-Central/Others|Lrs cleared, Plot dimension36'x55' with all amenities, Ready to construct, Gated colony, Very near to sadhu vaswani international school|3950000|220|0||2013-01-05||99acres.com|www.99acres.com/Residential-Land-in-Hyd-Central/Others-Hyderabad-for-Sale-spid-N8415029|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Medchal|Residential land available on sale in medchal, Shivapuri colony for rs. 7,50,000.|750000|300|0||2013-01-05||99acres.com|www.99acres.com/Residential-Land-in-Medchal-Hyderabad Others-for-Sale-spid-B8422685|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Gopanpally|861 sq yrds farm land in muppa homes green fields layout gopanapally / vattinagulapally near  gachibowli.Between sri devi engineering college and...|4999000|861|0||2013-01-05|http://mediacdn.99acres.com/3370/347/8/6948170T-1357406224.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Gopanpally-Hyderabad-for-Sale-spid-K8423393|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Shamshabad To Maheshwaram|Listing title: Residential land for sale at timmapur, HyderabadPlot area: 500 sq yardsLocality: TimmapurCity: Hyderabad|1200000|500|0||2013-01-05||99acres.com|www.99acres.com/Residential-Land-in-Shamshabad-To-Maheshwaram-Greater Hyderabad-for-Sale-spid-Y8419725|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|Residential Land in Kothur|Approved with hmda (Huda) layout 1. 1 km from nh7 -Hyderabad 2. 5 minutes drive to nearest mmts terminal3. 5 minutes drive dlf town ship 4. 5 m...|799000|222|0||2013-01-05|http://mediacdn.99acres.com/3370/347/8/6948288T-1357408865.jpeg|99acres.com|www.99acres.com/Residential-Land-in-Kothur-Hyderabad-for-Sale-spid-O8423675|2013-01-23 13:10:16 +0530
Residential|sale|Hyderabad|Andhra Pradesh|India|2 Bedroom, Independent House/Villa in ECIL|2 bhk,North east corner,2bhk south east,3bhk south,2bhk west houses for sale|3100000|150|2||2013-01-05||99acres.com|www.99acres.com/Independent-House/Villa-in-ECIL-Hyderabad-2-Bedroom-bhk-for-Sale-spid-G8414823|2013-01-23 13:10:16 +0530
